Dates;Category;Customer
11.02.2012 22:50;UNAUTHORIZED ACCESS;HOUSE OF MINISTRIES
11.02.2012 22:00;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
11.02.2012 19:26;MALWARE;HOUSE OF MINISTRIES
11.02.2012 18:30;INTERNAL OFFENER;E-GOV DATA CENTER
11.02.2012 16:00;PHISHING;MINISTRY OF DEFENCE
11.02.2012 9:00;SPAM;POLICE DEPARTMENT
11.02.2012 7:10;SPAM;POLICE DEPARTMENT
11.02.2012 7:10;BOTNET;POLICE DEPARTMENT
11.02.2012 2:50;MALWARE;POLICE DEPARTMENT
11.02.2012 1:05;MALWARE;AKIMAT OF THE NUR-SULTAN
10.02.2012 23:55;PHISHING;AKIMAT OF THE NUR-SULTAN
10.02.2012 23:15;DDOS;POLICE DEPARTMENT
10.02.2012 21:20;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
10.02.2012 21:20;BOTNET;HOUSE OF MINISTRIES
10.02.2012 21:10;MALWARE;MINISTRY OF DIGITAL DEVELOPMENT
10.02.2012 21:00;RANSOMWARE;OFFICE OF THE PRESIDENT
10.02.2012 18:10;SPAM;HOUSE OF MINISTRIES
10.02.2012 18:00;INTERNAL OFFENER;PARLIAMENT
10.02.2012 17:47;MALWARE;OFFICE OF THE PRIME-MINISTER
10.02.2012 17:30;SPAM;HOUSE OF MINISTRIES
10.02.2012 16:15;SPAM;OFFICE OF THE PRIME-MINISTER
10.02.2012 14:36;SPAM;SUPREME COURT
10.02.2012 12:30;INTERNAL OFFENER;HOUSE OF MINISTRIES
10.02.2012 12:10;MALWARE;SUPREME COURT
10.02.2012 12:00;PHISHING;MINISTRY OF DIGITAL DEVELOPMENT
10.02.2012 11:45;INTERNAL OFFENER;E-GOV DATA CENTER
10.02.2012 11:33;BOTNET;HOUSE OF MINISTRIES
10.02.2012 10:20;BOTNET;POLICE DEPARTMENT
10.02.2012 5:30;SPAM;OFFICE OF THE PRESIDENT
09.02.2012 23:50;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
09.02.2012 19:10;INTERNAL OFFENER;E-GOV DATA CENTER
09.02.2012 18:30;INTERNAL OFFENER;PARLIAMENT
09.02.2012 16:35;PHISHING;OFFICE OF THE PRESIDENT
09.02.2012 14:25;SPAM;MINISTRY OF DEFENCE
09.02.2012 12:24;NETWORK ATTACK;AKIMAT OF THE NUR-SULTAN
09.02.2012 10:26;MALWARE;E-GOV DATA CENTER
09.02.2012 10:18;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
09.02.2012 10:00;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
09.02.2012 9:55;PHISHING;MINISTRY OF DEFENCE
09.02.2012 9:30;SPAM;SUPREME COURT
09.02.2012 2:11;DDOS;HOUSE OF MINISTRIES
09.02.2012 1:17;UNAUTHORIZED ACCESS;AKIMAT OF THE NUR-SULTAN
08.02.2012 23:00;MALWARE;OFFICE OF THE PRIME-MINISTER
08.02.2012 22:50;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 22:45;BOTNET;E-GOV DATA CENTER
08.02.2012 22:30;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 21:40;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 21:10;PHISHING;E-GOV DATA CENTER
08.02.2012 20:25;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 19:45;SPAM;E-GOV DATA CENTER
08.02.2012 19:30;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 19:00;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
08.02.2012 17:43;INTERNAL OFFENER;SUPREME COURT
08.02.2012 15:38;NETWORK ATTACK;AKIMAT OF THE NUR-SULTAN
08.02.2012 14:06;SPAM;HOUSE OF MINISTRIES
08.02.2012 13:15;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
08.02.2012 12:30;BOTNET;E-GOV DATA CENTER
08.02.2012 12:05;SPAM;AKIMAT OF THE NUR-SULTAN
08.02.2012 10:52;SPAM;E-GOV DATA CENTER
08.02.2012 8:50;BOTNET;HOUSE OF MINISTRIES
08.02.2012 2:26;SECURITY SYSTEM FAULT;POLICE DEPARTMENT
08.02.2012 0:04;DDOS;OFFICE OF THE PRIME-MINISTER
07.02.2012 23:58;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
07.02.2012 20:00;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
07.02.2012 19:00;PHISHING;MINISTRY OF DIGITAL DEVELOPMENT
07.02.2012 17:30;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
07.02.2012 17:20;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
07.02.2012 16:00;PHISHING;E-GOV DATA CENTER
07.02.2012 15:35;DDOS;OFFICE OF THE PRESIDENT
07.02.2012 13:20;DDOS;HOUSE OF MINISTRIES
07.02.2012 11:30;BOTNET;MINISTRY OF DIGITAL DEVELOPMENT
07.02.2012 10:06;SPAM;POLICE DEPARTMENT
07.02.2012 4:30;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
06.02.2012 19:11;MALWARE;SUPREME COURT
06.02.2012 18:00;SPAM;HOUSE OF MINISTRIES
06.02.2012 14:06;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
06.02.2012 11:16;PHISHING;E-GOV DATA CENTER
06.02.2012 9:30;DDOS;SUPREME COURT
06.02.2012 9:20;BOTNET;SUPREME COURT
06.02.2012 9:00;PHISHING;POLICE DEPARTMENT
06.02.2012 7:45;INTERNAL OFFENER;MINISTRY OF DIGITAL DEVELOPMENT
06.02.2012 2:00;SPAM;AKIMAT OF THE NUR-SULTAN
06.02.2012 0:45;PHISHING;OFFICE OF THE PRESIDENT
29.01.2012 21:02;SECURITY SYSTEM FAULT;SUPREME COURT
29.01.2012 19:36;BOTNET;SUPREME COURT
29.01.2012 16:20;DDOS;HOUSE OF MINISTRIES
29.01.2012 11:15;SECURITY SYSTEM FAULT;POLICE DEPARTMENT
29.01.2012 7:08;SPAM;AKIMAT OF THE NUR-SULTAN
29.01.2012 7:00;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
29.01.2012 4:30;DDOS;E-GOV DATA CENTER
29.01.2012 4:15;PHISHING;POLICE DEPARTMENT
29.01.2012 1:27;SPAM;OFFICE OF THE PRESIDENT
29.01.2012 1:22;UNAUTHORIZED ACCESS;AKIMAT OF THE NUR-SULTAN
29.01.2012 0:16;UNAUTHORIZED ACCESS;MINISTRY OF DIGITAL DEVELOPMENT
28.01.2012 22:39;BOTNET;AKIMAT OF THE NUR-SULTAN
28.01.2012 21:30;NETWORK ATTACK;POLICE DEPARTMENT
28.01.2012 21:15;INTERNAL OFFENER;MINISTRY OF DIGITAL DEVELOPMENT
28.01.2012 20:30;SPAM;POLICE DEPARTMENT
28.01.2012 19:00;SPAM;HOUSE OF MINISTRIES
28.01.2012 19:00;MALWARE;PARLIAMENT
28.01.2012 18:15;BOTNET;HOUSE OF MINISTRIES
28.01.2012 17:17;SPAM;SUPREME COURT
28.01.2012 16:00;MALWARE;PARLIAMENT
28.01.2012 13:25;SPAM;SUPREME COURT
28.01.2012 8:04;SPAM;HOUSE OF MINISTRIES
28.01.2012 3:00;MALWARE;POLICE DEPARTMENT
28.01.2012 2:28;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
28.01.2012 0:40;PHISHING;AKIMAT OF THE NUR-SULTAN
27.01.2012 20:35;MALWARE;POLICE DEPARTMENT
27.01.2012 20:35;UNAUTHORIZED ACCESS;SUPREME COURT
27.01.2012 16:00;WEBSITE UNAVAILABILITY;POLICE DEPARTMENT
27.01.2012 13:00;WEBSITE UNAVAILABILITY;AKIMAT OF THE NUR-SULTAN
27.01.2012 12:48;BOTNET;AKIMAT OF THE NUR-SULTAN
27.01.2012 7:00;RANSOMWARE;OFFICE OF THE PRIME-MINISTER
27.01.2012 2:25;MALWARE;OFFICE OF THE PRIME-MINISTER
27.01.2012 1:59;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
27.01.2012 1:10;MALWARE;OFFICE OF THE PRESIDENT
26.01.2012 22:49;PHISHING;E-GOV DATA CENTER
26.01.2012 22:14;MALWARE;POLICE DEPARTMENT
26.01.2012 22:00;DDOS;PARLIAMENT
26.01.2012 21:59;PHISHING;POLICE DEPARTMENT
26.01.2012 18:09;MALWARE;AKIMAT OF THE NUR-SULTAN
26.01.2012 16:30;SPAM;POLICE DEPARTMENT
26.01.2012 15:47;NETWORK ATTACK;MINISTRY OF DEFENCE
26.01.2012 11:05;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
26.01.2012 9:11;SPAM;HOUSE OF MINISTRIES
26.01.2012 0:01;PHISHING;AKIMAT OF THE NUR-SULTAN
25.01.2012 22:40;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
25.01.2012 21:55;BOTNET;OFFICE OF THE PRIME-MINISTER
25.01.2012 21:10;SPAM;POLICE DEPARTMENT
25.01.2012 21:00;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
25.01.2012 17:00;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
25.01.2012 16:34;SPAM;POLICE DEPARTMENT
25.01.2012 16:13;BOTNET;OFFICE OF THE PRIME-MINISTER
25.01.2012 15:25;SPAM;OFFICE OF THE PRESIDENT
25.01.2012 13:30;SPAM;HOUSE OF MINISTRIES
25.01.2012 9:00;RANSOMWARE;SUPREME COURT
25.01.2012 2:06;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
25.01.2012 0:01;PHISHING;HOUSE OF MINISTRIES
24.01.2012 23:38;PHISHING;E-GOV DATA CENTER
24.01.2012 21:20;SPAM;AKIMAT OF THE NUR-SULTAN
24.01.2012 20:15;WEBSITE UNAVAILABILITY;AKIMAT OF THE NUR-SULTAN
24.01.2012 20:15;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
24.01.2012 17:28;SECURITY SYSTEM FAULT;OFFICE OF THE PRIME-MINISTER
24.01.2012 17:28;SECURITY SYSTEM FAULT;OFFICE OF THE PRIME-MINISTER
24.01.2012 13:50;SPAM;AKIMAT OF THE NUR-SULTAN
24.01.2012 13:50;MALWARE;AKIMAT OF THE NUR-SULTAN
24.01.2012 13:25;PHISHING;E-GOV DATA CENTER
24.01.2012 13:00;UNAUTHORIZED ACCESS;AKIMAT OF THE NUR-SULTAN
24.01.2012 12:00;RANSOMWARE;POLICE DEPARTMENT
24.01.2012 11:43;PHISHING;HOUSE OF MINISTRIES
24.01.2012 10:09;PHISHING;MINISTRY OF DIGITAL DEVELOPMENT
24.01.2012 9:52;SPAM;OFFICE OF THE PRIME-MINISTER
24.01.2012 7:50;PHISHING;HOUSE OF MINISTRIES
24.01.2012 7:50;PHISHING;OFFICE OF THE PRIME-MINISTER
24.01.2012 4:30;SPAM;HOUSE OF MINISTRIES
24.01.2012 1:55;UNAUTHORIZED ACCESS;OFFICE OF THE PRIME-MINISTER
24.01.2012 1:50;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
23.01.2012 23:05;UNAUTHORIZED ACCESS;OFFICE OF THE PRESIDENT
23.01.2012 21:00;SPAM;OFFICE OF THE PRIME-MINISTER
23.01.2012 19:00;UNAUTHORIZED ACCESS;SUPREME COURT
23.01.2012 17:35;BOTNET;OFFICE OF THE PRIME-MINISTER
23.01.2012 17:30;INTERNAL OFFENER;HOUSE OF MINISTRIES
23.01.2012 17:30;PHISHING;OFFICE OF THE PRIME-MINISTER
23.01.2012 17:08;MALWARE;AKIMAT OF THE NUR-SULTAN
23.01.2012 16:19;SPAM;AKIMAT OF THE NUR-SULTAN
23.01.2012 14:15;PHISHING;E-GOV DATA CENTER
23.01.2012 11:00;INTERNAL OFFENER;PARLIAMENT
23.01.2012 9:54;BOTNET;HOUSE OF MINISTRIES
23.01.2012 9:20;SPAM;SUPREME COURT
23.01.2012 9:20;SPAM;SUPREME COURT
23.01.2012 2:14;MALWARE;POLICE DEPARTMENT
23.01.2012 0:01;PHISHING;OFFICE OF THE PRIME-MINISTER
15.01.2012 23:43;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
15.01.2012 13:00;SPAM;POLICE DEPARTMENT
15.01.2012 13:00;PHISHING;MINISTRY OF DEFENCE
15.01.2012 11:00;BOTNET;POLICE DEPARTMENT
15.01.2012 3:50;SPAM;POLICE DEPARTMENT
15.01.2012 2:50;MALWARE;OFFICE OF THE PRESIDENT
15.01.2012 1:29;MALWARE;MINISTRY OF DIGITAL DEVELOPMENT
15.01.2012 1:00;UNAUTHORIZED ACCESS;OFFICE OF THE PRESIDENT
15.01.2012 0:42;MALWARE;POLICE DEPARTMENT
15.01.2012 0:30;MALWARE;POLICE DEPARTMENT
15.01.2012 0:01;RANSOMWARE;MINISTRY OF DEFENCE
14.01.2012 23:26;NETWORK ATTACK;OFFICE OF THE PRESIDENT
14.01.2012 22:40;MALWARE;OFFICE OF THE PRIME-MINISTER
14.01.2012 22:30;PHISHING;E-GOV DATA CENTER
14.01.2012 21:27;SPAM;AKIMAT OF THE NUR-SULTAN
14.01.2012 20:30;PHISHING;AKIMAT OF THE NUR-SULTAN
14.01.2012 19:00;SPAM;SUPREME COURT
14.01.2012 18:15;BOTNET;PARLIAMENT
14.01.2012 18:15;MALWARE;PARLIAMENT
14.01.2012 14:30;PHISHING;PARLIAMENT
14.01.2012 14:00;PHISHING;E-GOV DATA CENTER
14.01.2012 11:45;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
14.01.2012 8:00;RANSOMWARE;POLICE DEPARTMENT
14.01.2012 6:03;SECURITY SYSTEM FAULT;HOUSE OF MINISTRIES
13.01.2012 23:40;MALWARE;MINISTRY OF DEFENCE
13.01.2012 23:30;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
13.01.2012 23:16;BOTNET;AKIMAT OF THE NUR-SULTAN
13.01.2012 19:15;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
13.01.2012 18:30;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
13.01.2012 17:30;DDOS;AKIMAT OF THE NUR-SULTAN
13.01.2012 15:23;SPAM;MINISTRY OF DIGITAL DEVELOPMENT
13.01.2012 13:27;DDOS;E-GOV DATA CENTER
13.01.2012 12:40;SPAM;E-GOV DATA CENTER
13.01.2012 12:40;PHISHING;E-GOV DATA CENTER
13.01.2012 11:33;NETWORK ATTACK;HOUSE OF MINISTRIES
13.01.2012 10:42;SPAM;SUPREME COURT
13.01.2012 8:30;SPAM;OFFICE OF THE PRIME-MINISTER
13.01.2012 8:30;INTERNAL OFFENER;E-GOV DATA CENTER
13.01.2012 8:20;SPAM;PARLIAMENT
13.01.2012 8:15;INTERNAL OFFENER;PARLIAMENT
13.01.2012 2:14;MALWARE;SUPREME COURT
13.01.2012 1:24;MALWARE;AKIMAT OF THE NUR-SULTAN
13.01.2012 0:23;MALWARE;POLICE DEPARTMENT
12.01.2012 22:00;INTERNAL OFFENER;OFFICE OF THE PRIME-MINISTER
12.01.2012 21:22;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
12.01.2012 20:30;PHISHING;AKIMAT OF THE NUR-SULTAN
12.01.2012 20:15;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
12.01.2012 18:42;PHISHING;E-GOV DATA CENTER
12.01.2012 13:15;WEBSITE UNAVAILABILITY;OFFICE OF THE PRIME-MINISTER
12.01.2012 8:00;MALWARE;AKIMAT OF THE NUR-SULTAN
12.01.2012 8:00;NETWORK ATTACK;AKIMAT OF THE NUR-SULTAN
12.01.2012 7:23;INTERNAL OFFENER;OFFICE OF THE PRIME-MINISTER
12.01.2012 5:03;UNAUTHORIZED ACCESS;SUPREME COURT
12.01.2012 3:55;BOTNET;OFFICE OF THE PRESIDENT
12.01.2012 3:20;SPAM;OFFICE OF THE PRIME-MINISTER
12.01.2012 1:16;MALWARE;E-GOV DATA CENTER
11.01.2012 20:00;DDOS;AKIMAT OF THE NUR-SULTAN
11.01.2012 18:00;SPAM;POLICE DEPARTMENT
11.01.2012 17:45;INTERNAL OFFENER;MINISTRY OF DIGITAL DEVELOPMENT
11.01.2012 17:32;DDOS;SUPREME COURT
11.01.2012 15:00;PHISHING;AKIMAT OF THE NUR-SULTAN
11.01.2012 15:00;DDOS;SUPREME COURT
11.01.2012 13:30;SPAM;MINISTRY OF DEFENCE
11.01.2012 12:10;PHISHING;HOUSE OF MINISTRIES
11.01.2012 11:05;BOTNET;HOUSE OF MINISTRIES
11.01.2012 11:05;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
11.01.2012 10:29;BOTNET;OFFICE OF THE PRIME-MINISTER
11.01.2012 10:00;SPAM;MINISTRY OF DIGITAL DEVELOPMENT
11.01.2012 9:19;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
11.01.2012 8:02;SPAM;E-GOV DATA CENTER
11.01.2012 6:37;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
11.01.2012 6:17;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
11.01.2012 3:02;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
10.01.2012 23:27;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
10.01.2012 23:00;WEBSITE UNAVAILABILITY;POLICE DEPARTMENT
10.01.2012 22:05;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
10.01.2012 21:20;SECURITY SYSTEM FAULT;E-GOV DATA CENTER
10.01.2012 21:10;WEBSITE UNAVAILABILITY;POLICE DEPARTMENT
10.01.2012 19:30;SPAM;PARLIAMENT
10.01.2012 19:26;WEBSITE UNAVAILABILITY;MINISTRY OF DEFENCE
10.01.2012 19:00;PHISHING;AKIMAT OF THE NUR-SULTAN
10.01.2012 19:00;WEBSITE UNAVAILABILITY;MINISTRY OF DEFENCE
10.01.2012 18:17;MALWARE;HOUSE OF MINISTRIES
10.01.2012 15:00;INTERNAL OFFENER;E-GOV DATA CENTER
10.01.2012 12:58;SPAM;OFFICE OF THE PRIME-MINISTER
10.01.2012 12:58;BOTNET;OFFICE OF THE PRIME-MINISTER
10.01.2012 12:00;SPAM;PARLIAMENT
10.01.2012 8:00;PHISHING;AKIMAT OF THE NUR-SULTAN
10.01.2012 7:00;INTERNAL OFFENER;HOUSE OF MINISTRIES
09.01.2012 22:15;SPAM;POLICE DEPARTMENT
09.01.2012 20:55;DDOS;POLICE DEPARTMENT
09.01.2012 18:30;SPAM;SUPREME COURT
09.01.2012 17:52;MALWARE;SUPREME COURT
09.01.2012 17:20;MALWARE;PARLIAMENT
09.01.2012 17:20;BOTNET;PARLIAMENT
09.01.2012 13:17;NETWORK ATTACK;MINISTRY OF DEFENCE
09.01.2012 12:15;SECURITY SYSTEM FAULT;PARLIAMENT
09.01.2012 10:00;SPAM;POLICE DEPARTMENT
09.01.2012 9:30;DDOS;SUPREME COURT
09.01.2012 7:30;INTERNAL OFFENER;OFFICE OF THE PRIME-MINISTER
09.01.2012 7:08;UNAUTHORIZED ACCESS;MINISTRY OF DIGITAL DEVELOPMENT
09.01.2012 1:58;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
09.01.2012 0:01;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
01.01.2012 22:24;MALWARE;SUPREME COURT
01.01.2012 15:31;UNAUTHORIZED ACCESS;AKIMAT OF THE NUR-SULTAN
01.01.2012 15:07;SPAM;MINISTRY OF DEFENCE
01.01.2012 14:00;MALWARE;PARLIAMENT
01.01.2012 14:00;BOTNET;PARLIAMENT
01.01.2012 14:00;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
01.01.2012 12:00;RANSOMWARE;SUPREME COURT
01.01.2012 12:00;RANSOMWARE;POLICE DEPARTMENT
01.01.2012 12:00;BOTNET;MINISTRY OF DIGITAL DEVELOPMENT
01.01.2012 12:00;SPAM;HOUSE OF MINISTRIES
01.01.2012 12:00;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
01.01.2012 10:10;SPAM;HOUSE OF MINISTRIES
01.01.2012 9:50;SPAM;AKIMAT OF THE NUR-SULTAN
01.01.2012 9:00;RANSOMWARE;POLICE DEPARTMENT
01.01.2012 9:00;BOTNET;HOUSE OF MINISTRIES
01.01.2012 9:00;RANSOMWARE;E-GOV DATA CENTER
01.01.2012 4:30;SECURITY SYSTEM FAULT;POLICE DEPARTMENT
01.01.2012 4:04;MALWARE;MINISTRY OF DEFENCE
01.01.2012 2:30;BOTNET;POLICE DEPARTMENT
01.01.2012 2:15;NETWORK ATTACK;POLICE DEPARTMENT
01.01.2012 1:26;MALWARE;MINISTRY OF DEFENCE
01.01.2012 0:15;MALWARE;POLICE DEPARTMENT
01.01.2012 0:08;PHISHING;AKIMAT OF THE NUR-SULTAN
01.01.2012 0:01;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
01.01.2012 0:01;WEBSITE UNAVAILABILITY;AKIMAT OF THE NUR-SULTAN
01.01.2012 0:01;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
31.12.2011 23:00;RANSOMWARE;AKIMAT OF THE NUR-SULTAN
31.12.2011 19:26;SECURITY SYSTEM FAULT;HOUSE OF MINISTRIES
31.12.2011 17:30;SPAM;MINISTRY OF DIGITAL DEVELOPMENT
31.12.2011 14:40;PHISHING;POLICE DEPARTMENT
31.12.2011 13:45;MALWARE;MINISTRY OF DEFENCE
31.12.2011 11:40;NETWORK ATTACK;HOUSE OF MINISTRIES
31.12.2011 10:41;SPAM;SUPREME COURT
31.12.2011 8:59;PHISHING;AKIMAT OF THE NUR-SULTAN
31.12.2011 5:18;SPAM;HOUSE OF MINISTRIES
31.12.2011 4:20;MALWARE;HOUSE OF MINISTRIES
31.12.2011 2:28;NETWORK ATTACK;POLICE DEPARTMENT
31.12.2011 1:19;PHISHING;AKIMAT OF THE NUR-SULTAN
30.12.2011 21:12;MALWARE;POLICE DEPARTMENT
30.12.2011 21:12;BOTNET;POLICE DEPARTMENT
30.12.2011 19:57;RANSOMWARE;MINISTRY OF DEFENCE
30.12.2011 19:10;SPAM;E-GOV DATA CENTER
30.12.2011 19:09;UNAUTHORIZED ACCESS;POLICE DEPARTMENT
30.12.2011 18:55;SPAM;E-GOV DATA CENTER
30.12.2011 18:45;UNAUTHORIZED ACCESS;OFFICE OF THE PRESIDENT
30.12.2011 16:58;NETWORK ATTACK;AKIMAT OF THE NUR-SULTAN
30.12.2011 16:15;PHISHING;OFFICE OF THE PRIME-MINISTER
30.12.2011 13:00;SPAM;OFFICE OF THE PRIME-MINISTER
30.12.2011 12:40;SPAM;HOUSE OF MINISTRIES
30.12.2011 12:00;SPAM;POLICE DEPARTMENT
30.12.2011 12:00;PHISHING;E-GOV DATA CENTER
30.12.2011 11:15;PHISHING;HOUSE OF MINISTRIES
30.12.2011 11:15;RANSOMWARE;HOUSE OF MINISTRIES
30.12.2011 10:20;SPAM;OFFICE OF THE PRIME-MINISTER
30.12.2011 8:00;RANSOMWARE;SUPREME COURT
30.12.2011 5:36;SPAM;HOUSE OF MINISTRIES
30.12.2011 3:20;BOTNET;POLICE DEPARTMENT
30.12.2011 3:20;WEBSITE UNAVAILABILITY;POLICE DEPARTMENT
30.12.2011 2:38;PHISHING;E-GOV DATA CENTER
30.12.2011 1:47;DDOS;AKIMAT OF THE NUR-SULTAN
30.12.2011 1:30;INTERNAL OFFENER;PARLIAMENT
29.12.2011 23:50;UNAUTHORIZED ACCESS;AKIMAT OF THE NUR-SULTAN
29.12.2011 22:32;PHISHING;AKIMAT OF THE NUR-SULTAN
29.12.2011 22:15;MALWARE;E-GOV DATA CENTER
29.12.2011 22:15;SPAM;E-GOV DATA CENTER
29.12.2011 21:00;INTERNAL OFFENER;OFFICE OF THE PRESIDENT
29.12.2011 20:00;INTERNAL OFFENER;SUPREME COURT
29.12.2011 16:30;INTERNAL OFFENER;SUPREME COURT
29.12.2011 13:00;RANSOMWARE;HOUSE OF MINISTRIES
29.12.2011 12:20;SPAM;HOUSE OF MINISTRIES
29.12.2011 10:00;SPAM;HOUSE OF MINISTRIES
29.12.2011 8:32;SPAM;MINISTRY OF DIGITAL DEVELOPMENT
29.12.2011 7:00;INTERNAL OFFENER;AKIMAT OF THE NUR-SULTAN
29.12.2011 6:40;SPAM;PARLIAMENT
29.12.2011 3:11;PHISHING;OFFICE OF THE PRESIDENT
29.12.2011 1:31;PHISHING;E-GOV DATA CENTER
29.12.2011 0:22;INTERNAL OFFENER;PARLIAMENT
28.12.2011 23:48;NETWORK ATTACK;E-GOV DATA CENTER
28.12.2011 23:26;UNAUTHORIZED ACCESS;OFFICE OF THE PRIME-MINISTER
28.12.2011 23:26;UNAUTHORIZED ACCESS;OFFICE OF THE PRIME-MINISTER
28.12.2011 21:00;RANSOMWARE;HOUSE OF MINISTRIES
28.12.2011 19:50;PHISHING;AKIMAT OF THE NUR-SULTAN
28.12.2011 19:15;SPAM;AKIMAT OF THE NUR-SULTAN
28.12.2011 18:00;MALWARE;HOUSE OF MINISTRIES
28.12.2011 16:30;PHISHING;POLICE DEPARTMENT
28.12.2011 15:42;NETWORK ATTACK;HOUSE OF MINISTRIES
28.12.2011 15:40;PHISHING;AKIMAT OF THE NUR-SULTAN
28.12.2011 14:50;BOTNET;E-GOV DATA CENTER
28.12.2011 13:38;PHISHING;E-GOV DATA CENTER
28.12.2011 11:30;SPAM;MINISTRY OF DEFENCE
28.12.2011 8:00;PHISHING;MINISTRY OF DIGITAL DEVELOPMENT
28.12.2011 2:30;DDOS;MINISTRY OF DIGITAL DEVELOPMENT
28.12.2011 1:20;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
27.12.2011 23:00;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
27.12.2011 22:40;WEBSITE UNAVAILABILITY;E-GOV DATA CENTER
27.12.2011 21:42;SPAM;AKIMAT OF THE NUR-SULTAN
27.12.2011 20:25;SPAM;POLICE DEPARTMENT
27.12.2011 19:30;WEBSITE UNAVAILABILITY;MINISTRY OF DEFENCE
27.12.2011 18:55;WEBSITE UNAVAILABILITY;MINISTRY OF DEFENCE
27.12.2011 17:09;SPAM;HOUSE OF MINISTRIES
27.12.2011 16:50;PHISHING;MINISTRY OF DIGITAL DEVELOPMENT
27.12.2011 16:40;PHISHING;E-GOV DATA CENTER
27.12.2011 16:10;BOTNET;AKIMAT OF THE NUR-SULTAN
27.12.2011 15:33;SPAM;MINISTRY OF DEFENCE
27.12.2011 15:00;INTERNAL OFFENER;OFFICE OF THE PRIME-MINISTER
27.12.2011 7:30;WEBSITE UNAVAILABILITY;HOUSE OF MINISTRIES
27.12.2011 7:30;BOTNET;HOUSE OF MINISTRIES
27.12.2011 0:37;PHISHING;MINISTRY OF DEFENCE
26.12.2011 23:04;UNAUTHORIZED ACCESS;E-GOV DATA CENTER
26.12.2011 23:00;SPAM;AKIMAT OF THE NUR-SULTAN
26.12.2011 21:25;DDOS;OFFICE OF THE PRIME-MINISTER
26.12.2011 20:20;SPAM;MINISTRY OF DEFENCE
26.12.2011 19:46;MALWARE;MINISTRY OF DIGITAL DEVELOPMENT
26.12.2011 19:26;SPAM;POLICE DEPARTMENT
26.12.2011 17:00;SPAM;POLICE DEPARTMENT
26.12.2011 16:25;NETWORK ATTACK;HOUSE OF MINISTRIES
26.12.2011 16:00;PHISHING;E-GOV DATA CENTER
26.12.2011 15:30;SPAM;POLICE DEPARTMENT
26.12.2011 7:50;SPAM;E-GOV DATA CENTER
26.12.2011 7:05;BOTNET;OFFICE OF THE PRESIDENT
26.12.2011 7:05;PHISHING;AKIMAT OF THE NUR-SULTAN
26.12.2011 0:01;SPAM;POLICE DEPARTMENT
